norma;data;obs;tam_cp;tam_min;arena;orgao
LEI Nº 7.739, DE 16 DE MARÇO DE 1989;16/03/1989;Será pesquisado e preenchido posteriormente.;11;17;ministerial;"VI - dos Transportes;"
LEI Nº 7.739, DE 16 DE MARÇO DE 1989;16/03/1989;Será pesquisado e preenchido posteriormente.;11;17;ministerial;"VII - da Agricultura;"
LEI Nº 7.739, DE 16 DE MARÇO DE 1989;16/03/1989;Será pesquisado e preenchido posteriormente.;11;17;ministerial;"VIII - da Educação;"
LEI Nº 7.739, DE 16 DE MARÇO DE 1989;16/03/1989;Será pesquisado e preenchido posteriormente.;11;17;ministerial;"IX - do Trabalho;"
LEI Nº 7.739, DE 16 DE MARÇO DE 1989;16/03/1989;Será pesquisado e preenchido posteriormente.;11;17;ministerial;"X - da Aeronáutica;"
LEI Nº 7.739, DE 16 DE MARÇO DE 1989;16/03/1989;Será pesquisado e preenchido posteriormente.;11;17;ministerial;"XI - da Saúde;"
LEI Nº 7.739, DE 16 DE MARÇO DE 1989;16/03/1989;Será pesquisado e preenchido posteriormente.;11;17;ministerial;"XII - do Desenvolvimento Industrial, Ciência e Tecnologia;"
LEI Nº 7.739, DE 16 DE MARÇO DE 1989;16/03/1989;Será pesquisado e preenchido posteriormente.;11;17;ministerial;"XIII - das Minas e Energia;"
LEI Nº 7.739, DE 16 DE MARÇO DE 1989;16/03/1989;Será pesquisado e preenchido posteriormente.;11;17;ministerial;"XIV - do Interior;"
LEI Nº 7.739, DE 16 DE MARÇO DE 1989;16/03/1989;Será pesquisado e preenchido posteriormente.;11;17;ministerial;"XV - das Comunicações;"
LEI Nº 7.739, DE 16 DE MARÇO DE 1989;16/03/1989;Será pesquisado e preenchido posteriormente.;11;17;ministerial;"XVI - da Previdência e Assistência Social; e"
LEI Nº 7.739, DE 16 DE MARÇO DE 1989;16/03/1989;Será pesquisado e preenchido posteriormente.;11;17;ministerial;XVII - da Cultura.
MEDIDA PROVISÓRIA Nº 115, DE 29 DE NOVEMBRO DE 1989;29/11/1989;Será pesquisado e preenchido posteriormente.;1;0;presidencial;Problemática da transformação da Secretaria de Ciência e Tecnologia em Ministério
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;Secretaria-Geral
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;Gabinete Militar
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;Gabinete pessoal
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"1. o Conselho da República;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"2. o Conselho de Defesa Nacional;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"1. o Conselho de Governo;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"2. o Alto Comando das Forças Armadas;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"3. o Estado-Maior das Forças Armadas;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"4. a Consultoria-Geral da República;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"1. a Secretaria da Cultura;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"2. a Secretaria da Ciência e Tecnologia;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"3. a Secretaria do Meio Ambiente;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"4. a Secretaria do Desenvolvimento Regional;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"5. a Secretaria dos Desportos;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"6. a Secretaria da Administração Federal;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;7. a Secretaria de Assuntos Estratégicos.
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"I - da Justiça;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"II - da Marinha;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"III - do Exército;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"IV - das Relações Exteriores;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"V - da Educação;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"VI - da Aeronáutica;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"VII - da Saúde;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"VIII - da Economia, Fazenda e Planejamento;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"IX - da Agricultura e Reforma Agrária;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"X - do Trabalho e da Previdência Social;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"XI - da Infra-Estrutura;"
Medida Provisória nº 150, de 15 de Março de 1990;15/03/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;XII - da Ação Social.
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;Secretaria-Geral
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;Gabinete Militar
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;Gabinete pessoal
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"1. o Conselho da República;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"2. o Conselho de Defesa Nacional;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"1. o Conselho de Governo;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"2. o Alto Comando das Forças Armadas;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"3. o Estado-Maior das Forças Armadas;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"4. a Consultoria-Geral da República;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"1. a Secretaria da Cultura;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"2. a Secretaria da Ciência e Tecnologia;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"3. a Secretaria do Meio Ambiente;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"4. a Secretaria do Desenvolvimento Regional;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"5. a Secretaria dos Desportos;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;"6. a Secretaria da Administração Federal;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;presidencial;7. a Secretaria de Assuntos Estratégicos.
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"I - da Justiça;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"II - da Marinha;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"III - do Exército;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"IV - das Relações Exteriores;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"V - da Educação;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"VI - da Aeronáutica;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"VII - da Saúde;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"VIII - da Economia, Fazenda e Planejamento;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"IX - da Agricultura e Reforma Agrária;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"X - do Trabalho e da Previdência Social;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;"XI - da Infra-Estrutura;"
LEI Nº 8.028, DE 12 DE ABRIL DE 1990;12/04/1990;Será pesquisado e preenchido posteriormente.;16;12;ministerial;XII - da Ação Social.
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;Secretaria de Governo
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;Secretaria-Geral
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;Gabinete Militar
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;Gabinete pessoal
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;"1. o Conselho da República;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;"2. o Conselho de Defesa Nacional;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;"1. o Conselho de Governo;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;"2. o Alto Comando das Forças Armadas;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;"3. o Estado-Maior das Forças Armadas;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;"4. a Consultoria-Geral da República;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;"1. a Secretaria da Cultura;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;"2. a Secretaria da Ciência e Tecnologia;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;"3. a Secretaria do Meio Ambiente;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;"4. a Secretaria do Desenvolvimento Regional;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;"5. a Secretaria dos Desportos;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;"6. a Secretaria da Administração Federal;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;presidencial;7. a Secretaria de Assuntos Estratégicos.
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;ministerial;"I - da Justiça;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;ministerial;"II - da Marinha;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;ministerial;"III - do Exército;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;ministerial;"IV - das Relações Exteriores;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;ministerial;"V - da Educação;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;ministerial;"VI - da Aeronáutica;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;ministerial;"VII - da Saúde;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;ministerial;"VIII - da Economia, Fazenda e Planejamento;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;ministerial;"IX - da Agricultura e Reforma Agrária;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;ministerial;"X - do Trabalho e da Previdência Social;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;ministerial;"XI - da Infra-Estrutura;"
LEI Nº 8.410, DE 27 DE MARÇO DE 1992;27/03/1992;Será pesquisado e preenchido posteriormente.;17;12;ministerial;XII - da Ação Social.
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;presidencial;Casa Civil
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;presidencial;Secretaria-Geral
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;presidencial;Secretaria de Planejamento, Orçamento e Coordenação
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;presidencial;Gabinete Militar
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;presidencial;"1. o Conselho da República;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;presidencial;"2. o Conselho de Defesa Nacional;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;presidencial;"1. o Conselho de Governo;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;presidencial;"2. a Consultoria Geral da República;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;presidencial;"3. o Alto Comando das Forças Armadas;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;presidencial;"4. o Estado-Maior das Forças Armadas;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;presidencial;"5. o Conselho de Assuntos Econômicos;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;presidencial;"1. a Secretaria de Assuntos Estratégicos;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;presidencial;2. a Assessoria de Comunicação Institucional
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"I - da Justiça;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"II - da Marinha;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"III - do Exército;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"IV - das Relações Exteriores;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"V - da Fazenda;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"VI - dos Transportes;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"VII - da Agricultura, do Abastecimento e da Reforma Agrária;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"VIII - da Educação e Desporto;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"IX - da Cultura;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"X - do Trabalho e da Administração;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"XI - da Previdência Social;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"XII - da Aeronáutica;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"XIII - da Saúde;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"XIV - da Indústria, do Comércio e do Turismo;"
Medida Provisória nº 309, de 16 de Outubro de 1992;16/10/1992;Será pesquisado e preenchido posteriormente.;13;20;ministerial;"XV - de Minas e Energia;"
